20096;'Potiron, cuit';02;'fruits, légumes, légumineuses et oléagineux';0201;'légumes';020102;'légumes cuits';0;0;0;0;92;0,81;0,81;4,5;0,07;3,1;0,78;0;0,58;0,2;0,2;1,74;0,6;2;0;0,54;0;;0,037;0,009;0,004;0,008;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;1,39;0,01;13;21,2;0,04;0,18;20;6,9;0,04;21;230;20;5;0,1;0;6020;0,25;0,24;0,8;0;0,84;0,02;0,01;0,22;0,14
20332;'Potiron, rôti/cuit au four';02;'fruits, légumes, légumineuses et oléagineux';0201;'légumes';020102;'légumes cuits';127;30,2;127;30,2;90,7;0,5;0,5;5,66;0,3;4,8;1,4;0,2;1,2;0,2;0,2;2,2;0,35;2;0,5;0,71;0;0,53;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0;0,013;31;45,4;0,05;0,11;20;8,6;0,02;14;330;20;5;0,1;0;5860;0;0,5;0,8;0;0,5;0,015;0,01;0,56;0,4
20267;'Printanière de légumes, surgelée, crue (haricots verts, carottes, pomme de terre, petits pois, oignons)';02;'fruits, légumes, légumineuses et oléagineux';0201;'légumes';020101;'légumes crus';0;0;0;0;85,7;2,4;2,4;8,48;0,078;2,62;0,55;0;0,58;0;0,3;1,49;0;3,62;0;0,54;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,04;0;0;0;0;0;0;0;0;0;0;16,7;0;0;0;0;0;0;0;16;0;0;0;0
13438;'Prune de cythère, mûre, fruit entier, crue, prélevée à la Martinique';02;'fruits, légumes, légumineuses et oléagineux';0204;'fruits';020405;'fruits et leurs produits de la Martinique';0;0;0;0;86,5;0,54;0,54;0;0,03;0;0;0;0;0;0;0;3,6;0;0;0,36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0
13439;'Prune de cythère, verte ou immature, fruit entier, crue, prélevée à la Martinique';02;'fruits, légumes, légumineuses et oléagineux';0204;'fruits';020405;'fruits et leurs produits de la Martinique';0;0;0;0;89,6;0,6;0,6;0;0,07;0;0;0;0;0;0;0;3;0;0;0,45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23,9;0;0;0;0
13041;'Prune Reine0Claude, crue';02;'fruits, légumes, légumineuses et oléagineux';0204;'fruits';020401;'fruits crus';301;71,3;301;71,3;80,1;0,94;0,94;16,4;0,5;10,4;1,8;0;4;0,2;0,2;4,6;0,35;1,7;2,3;0,62;0;0,0058;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,22;0,013;13;20;0,1;0,16;20;9,5;0,08;20;250;20;5;0,12;0;430;0;1,2;0,8;0;4,16;0,015;0,01;0,23;0,25
13100;'Prune, crue';02;'fruits, légumes, légumineuses et oléagineux';0204;'fruits';020401;'fruits crus';0;0;0;0;87;0,66;0,66;9,92;0,29;9,92;2,94;0;4,7;0;0,08;1,57;0;1,5;0;0,49;0;1,27;0,038;0,076;0,1;0;0;0;0;0;0;0,029;0,0085;0,017;0,07;0,035;0;0;0;0;0,0075;7,29;0;0,06;0,16;0,4;6;0,076;17,8;149;0,11;3;0,096;0;190;0;0,33;6,4;0;7,25;0,024;0,026;0,41;0,14
13042;'Pruneau, sec';02;'fruits, légumes, légumineuses et oléagineux';0204;'fruits';020404;'fruits séchés';969;229;969;229;34,9;1,63;1,63;55,4;0,4;38,1;12,5;0;25,5;0;0,06;0,15;0,35;5,1;9,6;1,72;0;0,9;0,16;0,14;0,05;0,01;0,01;0,01;0,01;0,01;0,02;0,09;0,04;0,14;0,05;0,01;0,01;0,01;0,01;0;0,013;50;20;0,23;0,38;0,8;30;0,25;66;610;20;5;0,28;0;14,9;0,25;0,41;12,8;0;0,5;0,029;0,034;0,43;0,38
13153;"'Purée de fruits, tout type de fruits, type ""compote sans sucres ajoutés""'";02;'fruits, légumes, légumineuses et oléagineux';0204;'fruits';020402;'compotes et assimilés';249;58,9;249;58,9;84,2;0,5;0,5;13,4;0,3;11,3;7,2;0,2;3;0,2;0,2;1,1;0,35;1,7;0,6;0,25;0;0,21;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0;0,013;6,2;20;0,05;0,05;20;6;0,06;11;140;20;5;0,05;21;31;0,25;0,4;0,8;0;16,7;0,015;0,01;0,18;0,11
13187;"'Purée de pommes, type ""compote sans sucres ajoutés""'";02;'fruits, légumes, légumineuses et oléagineux';0204;'fruits';020402;'compotes et assimilés';239;56,4;239;56,4;85,1;1,13;1,13;11,7;0,3;11,7;7,24;0,1;2,79;0,1;0,1;1,69;0;1,7;;0,25;0;0,074;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,013;4,3;20;0,04;0,1;0;4,2;0,03;9,5;110;20;5;0,05;0;19,9;0,25;0,4;0,8;0;9,86;0,015;0,01;0,1;0,085
20089;'Radis noir, cru';02;'fruits, légumes, légumineuses et oléagineux';0201;'légumes';020101;'légumes crus';123;29,2;123;29,2;91,4;0,94;0,94;5,52;0,3;4,3;1,4;0,2;2,6;0,2;0,2;0,3;0,35;1,2;0,5;0,79;0;0,0042;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0;0,058;39;42,1;0,01;0,23;20;10;0,06;32;300;20;23;0,15;0;5;0;0,08;0,8;0;9,58;0,021;0,016;0,23;0,14
20045;'Radis rouge, cru';02;'fruits, légumes, légumineuses et oléagineux';0201;'légumes';020101;'légumes crus';60,7;14,5;60,7;14,5;95,5;0,94;0,94;1,53;0,5;1,1;0,4;0;0,7;0,2;0,2;0,2;0,35;1,4;0,5;0,78;0;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0;0,04;15;32,2;0,01;0,4;20;6,2;0,04;20;250;20;16;0,08;0;5;0;0,08;0,8;0;12,2;0,015;0,01;0,1;0,09
13044;'Raisin blanc, à gros grain (type Italia ou Dattier), cru';02;'fruits, légumes, légumineuses et oléagineux';0204;'fruits';020401;'fruits crus';311;73,4;311;73,4;80,9;0,75;0,75;16,6;0,5;15,5;8,5;0;7;0,2;0,2;0,2;0,35;1;0,5;0,44;0;0,076;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,13;0,013;12;20;0,19;0,2;20;7,6;0,08;16;200;20;5;0,05;0;7,54;0,25;0,31;5,44;0;1,07;0,043;0,01;0,1;0,077
13101;'Raisin Chasselas, cru';02;'fruits, légumes, légumineuses et oléagineux';0204;'fruits';020401;'fruits crus';335;79,1;335;79,1;79,4;0,75;0,75;16,9;0,5;16,5;8,4;0;8,1;0,2;0,2;0,2;0,35;2;0,5;0,48;0;0,11;0,12;0,13;0,23;0,01;0,01;0,01;0,01;0,01;0,01;0,083;0,037;0,13;0,23;0,01;0,01;0,01;0,01;0;0,013;16;20;0,08;0,14;20;7,5;0,07;21;150;20;5;0,07;0;27,4;0;0,35;2,18;0;4,14;0,031;0,056;0,1;0,1
13621;'Raisin noir Muscat, cru';02;'fruits, légumes, légumineuses et oléagineux';0204;'fruits';020401;'fruits crus';381;90,1;381;90,1;76,7;0,69;0,69;20;0,5;19,6;9,8;0;9,8;0,2;0,2;0,2;0,35;2,7;0,5;0,45;0;0,015;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0;0,013;13;20;0,12;0,22;20;7,3;0,09;20;210;20;5;0,06;0;67,7;0;0,99;5,7;0;3,11;0,057;0,01;0,1;0,09
13045;'Raisin noir, cru';02;'fruits, légumes, légumineuses et oléagineux';0204;'fruits';020401;'fruits crus';0;0;0;0;84;0,63;0,63;15,6;0,4;15;7,1;0;7,4;0;0;0,5;0;1,4;0,2;0,4;0;0;0,13;0,016;0,12;0;0;0;0;0;0,003;0,11;0,015;0,016;0,09;0,027;0;0;0;0;0,0075;8,98;0;0,078;0,2;0,4;6,78;0,051;21,8;152;2,97;0,39;0,038;0;24;0;0,4;0;0;10,8;0,045;0,01;0,15;0,075
13112;'Raisin, cru';02;'fruits, légumes, légumineuses et oléagineux';0204;'fruits';020401;'fruits crus';0;0;0;0;80,5;0,72;0,72;15,7;0,16;15,5;8,13;0;7,2;0;0;0,15;0;0,9;0,2;0,48;0;0;0,054;0,007;0,048;0;0;0;0;0;0,001;0,046;0,006;0;0;0;0;0;0;0;0,005;10;0;0,13;0,36;0,75;7;0,071;20;191;0,8;2;0,07;0;39;0;0,19;14,6;0;3,2;0,069;0,07;0,19;0,05
13046;'Raisin, sec';02;'fruits, légumes, légumineuses et oléagineux';0204;'fruits';020404;'fruits séchés';1360;321;1360;321;16;3;3;73,2;0,9;70,3;36;0;34;0,2;0,3;0,2;0,5;4,2;0,5;2,5;0;0,22;0,31;0,34;0,18;0,01;0,01;0,01;0,01;0,01;0,03;0,2;0,07;0,32;0,17;0,01;0,01;0,01;0,01;0;0,013;54;20;0,38;1,7;20;35;0,28;82;960;20;5;0,24;0;5;0,25;1,67;12,6;0;0,5;0,075;0,01;0,53;0,084
13077;'Ramboutan, pulpe, crue';02;'fruits, légumes, légumineuses et oléagineux';0204;'fruits';020401;'fruits crus';0;0;0;0;78;0,65;0,65;20;0,21;0;0;0;0;0;0;0;0;0,9;0;0,23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,028;22;0;0,066;0,35;0;7;0,34;9;42;0;11;0,08;0;2;0;0;0;0;4,9;0,013;0,022;1,35;0,018
13047;'Rhubarbe, tige, crue';02;'fruits, légumes, légumineuses et oléagineux';0204;'fruits';020401;'fruits crus';0;0;0;0;92;0,78;0,78;1,47;0,23;1,47;0,67;0;0,8;0;0;0;0;2,47;0;1,12;0;1,9;0,053;0,023;0,12;0;0;0;0;0;0,001;0,046;0,005;0,016;0,089;0,029;0;0;0;0;0,0093;129;0;0,039;0,28;0,3;13,5;0,16;18,6;239;0,37;3;0,17;0;62,5;0;0,31;29,3;0;9,7;0,028;0,03;0,25;0,08
13048;'Rhubarbe, tige, cuite, sucrée';02;'fruits, légumes, légumineuses et oléagineux';0204;'fruits';020402;'compotes et assimilés';0;0;0;0;67,8;0,39;0,39;29,2;0,05;28,7;0;0;0;0;0;0;0;2;0;0,56;0;0;0,014;0,01;0,025;0;0;0;0;0;0;0,012;0,001;0;0;0;0;0;0;0;0,0025;145;0;0,027;0,21;0,3;12;0,073;8;96;0;1;0,08;0;44;0;0,19;21,1;0;3,3;0,018;0,023;0,2;0,05
20217;'Roquette, crue';02;'fruits, légumes, légumineuses et oléagineux';0201;'légumes';020101;'légumes crus';0;0;0;0;91,7;2,58;2,58;2,1;0,66;2,05;0;0;0;0;0;0;0;1,6;0;1,4;0;;0,086;0,049;0,32;0;0;0;0;0,003;0;0,072;0,004;0;0;0;0;0;0;0;0,068;160;0;0,076;1,46;0;47;0,32;52;369;0;27;0,47;0;1420;0;0,43;109;0;15;0,044;0,086;0,31;0,44
4039;'Rostis ou Galette de pomme de terre';02;'fruits, légumes, légumineuses et oléagineux';0202;'pommes de terre et autres tubercules';000000;'Non spécialisable';760;182;760;182;61,4;2,38;2,38;22,5;8,3;0,2;0,2;0,2;0,2;0,2;0,2;0,2;19,5;3,3;0,5;1,71;0;0,46;1,06;3,1;3,7;0,01;0,01;0,01;0,01;0,01;0,05;0,65;0,28;2,95;3,58;0,12;0,01;0,01;0,01;15;0,82;18;515;0,13;0,55;20;22;0,11;70;460;20;328;0,35;21;5;0,25;2,92;2,31;0;0,5;0,061;0,01;0,68;0,44
20201;'Rutabaga, cru';02;'fruits, légumes, légumineuses et oléagineux';0201;'légumes';020101;'légumes crus';0;0;0;0;89,5;1,17;1,17;5,7;0,13;4,46;1,61;0;2,3;0;0,02;0,53;0,4;2,6;0;0,66;0;;0,023;0,02;0,068;0;0;0;0;0;0;0,02;0,003;0,012;0,018;0,03;0;0;0;0;0,028;45,2;0;0,031;0,35;0,5;17;0,14;47,8;349;0;11;0,21;0;1;0;0,3;0,3;0;33;0,068;0,04;1,25;0,14
20165;'Rutabaga, cuit';02;'fruits, légumes, légumineuses et oléagineux';0201;'légumes';020102;'légumes cuits';0;0;0;0;91,5;0,93;0,93;4,26;0,18;3,95;1,54;0;2,06;0;0;0,35;0,31;1,8;0;0,51;0;;0,029;0,027;0,095;0;0;0;0;0;0;0,026;0,003;0;0;0;0;0;0;0;0,013;18;0;0,029;0,18;0;10;0,097;41;216;0;5;0,12;0;1;0;0,24;0,2;0;18,8;0,082;0,041;0,72;0,16
13134;'Salade de fruits, crue';02;'fruits, légumes, légumineuses et oléagineux';0204;'fruits';020401;'fruits crus';0;0;0;0;78;0,5;0,5;11,4;0,15;11,2;0;0;0;0;0;0;0;1,23;0;0,72;0;0;0;0,014;0,061;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,03;0,0037;14,5;0;0,071;0,29;1,18;16,4;0,34;16,7;203;4,9;0,81;0,094;0;35;0;0,37;0;0;20;0,043;0,032;0,32;0,15
20295;'Salade feuille de chêne, crue';02;'fruits, légumes, légumineuses et oléagineux';0201;'légumes';020101;'légumes crus';59,3;14,3;59,3;14,3;95,8;1,13;1,13;1,03;0,5;0,6;0,3;0;0,3;0,2;0,2;0,2;0,35;1,8;0,5;0,71;0;0,069;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0;0,023;33;72,1;0,04;0,82;20;12;0,19;20;280;20;9;0,18;0;854;0;0,08;34,8;0;2,16;0,047;0,01;0,2;0,11
20012;'Salade ou chicorée frisée, crue';02;'fruits, légumes, légumineuses et oléagineux';0201;'légumes';020101;'légumes crus';0;0;0;0;92,9;1,48;1,48;2,4;0,25;0,7;0;0;0;0;0;0;0;2,45;0;1,35;0;;0,061;0,005;0,11;0;0;0;0;0;0,0035;0,052;0,0025;0,004;0,075;0,013;0;0;0;0;0,084;76;0;0,2;0,85;0,4;22,5;0,42;37,5;367;1;33,5;0,61;0;3430;0;2,26;298;0;18,5;0,07;0,088;0,45;1,03
20288;'Salade sucrine, crue';02;'fruits, légumes, légumineuses et oléagineux';0201;'légumes';020101;'légumes crus';75,5;17,9;75,5;17,9;94,8;1,13;1,13;2,58;0,3;1,78;0,98;0,1;0,8;0,1;0,1;0,1;0;0,8;;0,5;0;0,05;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0;0,013;23;51,2;0,05;0,27;0;9,6;0,12;30;230;20;5;0,18;0;181;0;0,11;9,88;0;2,32;0,048;0,027;0,16;0,17
25604;'Salade verte, crue, sans assaisonnement';02;'fruits, légumes, légumineuses et oléagineux';0201;'légumes';020101;'légumes crus';0;0;0;0;96,1;1,01;1,01;1,5;0,1;0,83;0;0;0;0;0;0;0,5;1,3;0;0,54;0;;0,028;0,0035;0,037;0;0;0;0;0;0,00052;0,019;0,0029;0,0022;0,021;0,016;0;0;0;0,5;0,046;35,3;61;0,061;0,64;5;15,3;0,22;23,5;260;3,23;18,3;0,18;0;2000;0,5;0,17;0;0;1,95;0,041;0,04;0,14;0,16
20283;'Salicorne (Salicornia sp.), fraîche';02;'fruits, légumes, légumineuses et oléagineux';0201;'légumes';020101;'légumes crus';0;0;0;0;92,2;0,67;0,67;1,1;0,24;0;0;0;0;0;0;0;0;2,46;0;3,34;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,56;34,3;0;0,07;4,89;0;75,3;0,7;19,5;119;0;1020;0,48;0;0;0;0,51;0;0;0;0;0;0;0
20197;'Salsifis noir, ou scorsonère d'Espagne, cru';02;'fruits, légumes, légumineuses et oléagineux';0201;'légumes';020101;'légumes crus';0;0;0;0;77;3,13;3,13;15,3;0,3;0;0;0;0;0;0;0;0;3,3;0;0,9;0;;0,1;0;0;0;0;0;0;0;0;0;0;0;0,024;0,036;0;0;0;0;0,011;24,1;0;0,12;0,7;0,2;32,1;0;94;387;0;4,5;0;0;0;0;0,8;0;0;3;0,15;0,05;0,3;0
20081;'Salsifis, appertisé, égoutté';02;'fruits, légumes, légumineuses et oléagineux';0201;'légumes';020102;'légumes cuits';0;0;0;0;91,5;1,25;1,25;4,25;0,15;1;0;0;0;0;0;0;2,5;2,5;0;0,82;0;;0,07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,61;21;0;0;0;0,2;8,9;0;0;173;0,6;235;0;0;19;0;0;0;0;0;0;0;0;0
20333;'Salsifis, bouilli/cuit à l'eau';02;'fruits, légumes, légumineuses et oléagineux';0201;'légumes';020102;'légumes cuits';243;57,9;243;57,9;82,8;2,63;2,63;9,29;0,3;2,3;0,5;0,2;0,2;0,2;0,2;1,8;0,35;4,5;0,5;0,55;0;0,083;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0;0,02;38;23,4;0,2;0,56;20;23;0,21;88;170;20;8;0,49;0;5;0;1,9;0,8;0;0,74;0,07;0,01;0,11;0,16
20046;'Salsifis, cuit';02;'fruits, légumes, légumineuses et oléagineux';0201;'légumes';020102;'légumes cuits';0;0;0;0;0;2,73;2,73;12,3;0,17;2,9;0;0;0;0;0;0;0;3,1;0;0,74;0;;0,041;0,003;0,074;0;0;0;0;0;0,003;0,035;0,002;0;0;0;0;0;0;0;0,04;47;0;0,07;0,55;0,2;18;0,21;56;283;0;16;0,3;0;0;0;0,19;0,3;0;4,6;0,056;0,17;0,39;0,28
20237;'Salsifis, surgelé, cru';02;'fruits, légumes, légumineuses et oléagineux';0201;'légumes';020101;'légumes crus';0;0;0;0;85,8;2,65;2,65;4,15;0,15;2,5;0;0;0;0;0;0;0;5,8;0;0,043;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,043;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0
20090;'Scarole, crue';02;'fruits, légumes, légumineuses et oléagineux';0201;'légumes';020101;'légumes crus';0;0;0;0;93,8;1,25;1,25;0,3;0,2;0,23;0;0;0;0;0;0;0,067;3,1;0;1,4;0;;0,048;0,004;0,088;0;0;0;0;0;0,003;0,041;0,002;0,004;0,075;0,013;0;0;0;0;0,055;52;0;0,099;0,83;0,4;15;0,42;28;314;0,6;22;0,79;0;1500;;;0;0;6,5;0,08;0,075;0,4;0,9
15010;'Sésame, graine';02;'fruits, légumes, légumineuses et oléagineux';0205;'fruits à coque et graines oléagineuses';000000;'Non spécialisable';0;0;0;0;3,48;17,6;20,8;9,85;49,7;0,3;0;0;0;0;0;0;0,4;14,9;0;4,48;0;0;7,09;18,8;21,8;0;0;0;0;0;0,085;4,22;2,78;18,7;21,2;0,26;0;0;0;0;0,1;962;0;1,58;14,6;5;324;1,24;605;468;26,5;2,31;5,74;0;5;0;0,25;0;0;0;0,79;0,25;4,52;0,05
15035;'Sésame, graine décortiquée';02;'fruits, légumes, légumineuses et oléagineux';0205;'fruits à coque et graines oléagineuses';000000;'Non spécialisable';0;0;0;0;3,58;21,1;24,9;4,5;56,1;0,48;0,07;0;0,1;0;0;0,31;0;11,9;0;2,88;0;0;8,1;21,6;23,9;0;0;0;0;0;0,13;4,92;2,73;19;21,9;0,39;0;0;0;0;0,073;62,4;0;1,4;6,36;0,2;348;1,95;703;419;24,4;29;7,24;0;40;0;1,68;0;0;0;0,75;0,17;5,16;0,17
15038;'Sésame, grillé, graine décortiquée';02;'fruits, légumes, légumineuses et oléagineux';0205;'fruits à coque et graines oléagineuses';000000;'Non spécialisable';0;0;0;0;5;17;20;9,14;48;0,48;0;0;0;0;0;0;0;16,9;0;4;0;0;6,72;18,1;21;0;0;0;0;0;0,12;4,29;2,02;0;0;0;0;0;0;0;0,098;131;0;1,46;7,78;0;346;1,43;774;406;0;39;10,2;0;40;0;0,25;0;0;0;1,21;0,47;5,44;0,68
20901;'Soja, graine entière';02;'fruits, légumes, légumineuses et oléagineux';0205;'fruits à coque et graines oléagineuses';000000;'Non spécialisable';1810;432;1750;419;7,77;34,5;37,8;20,8;19,2;7,33;0;0;0;0;0;6,1;12,3;13;0,5;4,79;0;0;2,72;4,41;10,8;0;0;0;0;0,017;0,045;1,93;0,7;4,35;9,04;1,29;0;0;0;0;0,0075;220;0;0,88;15,7;0,6;253;2,26;586;1740;8,8;3;2,95;0;13;0;0,85;47;0;6;0,87;0,87;1,62;1,36
13154;'Spécialité de fruits divers, sucrée (mélange pulpes et/ou purées de fruits, mais toujours avec autre ingrédient)';02;'fruits, légumes, légumineuses et oléagineux';0204;'fruits';020402;'compotes et assimilés';0;0;0;0;0;0,41;0,41;16,9;0,56;15,8;7,4;0;2,7;0,2;0,2;1,8;0;1,53;0;0,43;0;0;0,12;0;0;0,006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0084;5;3,6;0,03;0,18;20;4,9;0,04;12;120;20;3,33;0,05;0;19,1;0;1,67;0,8;0;10,5;0,23;0,27;3;0,095
13126;'Sureau, baie, crue';02;'fruits, légumes, légumineuses et oléagineux';0204;'fruits';020401;'fruits crus';0;0;0;0;79,8;0,64;0,64;11,4;0,5;0;3,12;0;3,15;0;0;0,25;0;7;0;0,62;0;0;0,028;0,055;0,27;0;0;0;0;0;0;0,022;0,006;0,029;0,15;0,12;0;0;0;0;0,018;42,7;0;0,062;1,25;2,5;18,5;0;47,4;301;0,6;7;0,16;0;0;0;1;0;0;32,5;0,07;0,06;1,1;0,14
15203;'Tahin ou Purée de sésame';02;'fruits, légumes, légumineuses et oléagineux';0205;'fruits à coque et graines oléagineuses';000000;'Non spécialisable';0;0;0;0;3,03;17,7;20,3;13,8;53,4;0,49;0;0;0;0;0;0;0;7;0;5,05;0;0;7,48;20,2;23,4;0;0;0;0;0;0,13;4,77;2,25;0;0;0;0;0;0;0;0,19;284;0;1,61;6,69;0;95;1,46;761;437;0;75;4,62;0;40;0;0,25;0;0;4,2;1,41;0,3;5,55;0,69
13080;'Tamarin, fruit mûr, pulpe, cru';02;'fruits, légumes, légumineuses et oléagineux';0204;'fruits';020401;'fruits crus';0;0;0;0;31,4;2,65;2,65;57,4;0,6;38,8;0;0;0;0;0;0;0;5,1;0;2,7;0;0;0,24;0,17;0,056;0;0;0;0;0;0,0065;0,16;0,057;0,16;0,052;0;0;0;0;0;0,07;74;0;0,086;2,8;0;92;0;113;628;0;28;0,1;0;18;0;0,1;2,8;0;3,5;0,43;0,15;1,94;0,14
4000;'Tapioca ou Perles du Japon, cru';02;'fruits, légumes, légumineuses et oléagineux';0202;'pommes de terre et autres tubercules';000000;'Non spécialisable';1500;354;1500;354;11;0,19;0,19;87,8;0,02;3,35;0;0;0;0;0;0;0;0,9;0;0,08;0;;0,005;0,005;0,003;0;0;0;0;0;0;0,005;0;0,0036;0,0012;0,00027;0;0;0;0;0,0025;20;0;0,02;1,58;2,7;1;0,11;7;11;0,3;1;0,12;0;0;0;0;0;0;0;0,004;0;0;0,14
53200;'Taro, tubercule, cru';02;'fruits, légumes, légumineuses et oléagineux';0202;'pommes de terre et autres tubercules';000000;'Non spécialisable';453;107;453;107;70,6;1,5;1,5;22,8;0,2;0,4;0;0;0;0;0;0;20,8;4,1;0;1,2;0;;0,041;0,016;0,083;0;0;0;0;0;0;0,035;0,006;0;0;0;0;0;0;0;0,028;43;0;0,17;0,55;0;33;0,38;84;591;0;11;0,23;0;35;0;2,38;1;0;4,5;0,095;0,025;0,6;0,3
53201;'Taro, tubercule, cuit';02;'fruits, légumes, légumineuses et oléagineux';0202;'pommes de terre et autres tubercules';000000;'Non spécialisable';555;131;555;131;63,8;0,52;0,52;29,5;0,11;0,49;0;0;0;0;0;0;0;5,1;0;0,97;0;;0,023;0,009;0,046;0;0;0;0;0;0;0,019;0,003;0;0;0;0;0;0;0;0,038;18;0;0,2;0,72;0;30;0,45;76;484;0;15;0,27;0;39;0;2,93;1,2;0;5;0,11;0,028;0,51;0,34
20158;'Tétragone cornue, cuite';02;'fruits, légumes, légumineuses et oléagineux';0201;'légumes';020102;'légumes cuits';0;0;0;0;94,8;1,3;1,3;1;0,17;0,25;0;0;0;0;0;0;0;1,4;0;1,6;0;;0,027;0,005;0,071;0;0;0;0;0;0,004;0,02;0,002;0;0;0;0;0;0;0;0,27;48;0;0,077;0,66;0;32;0,53;22;102;0;107;0,31;0;0;0;1,23;292;0;16;0,03;0,11;0,39;0,26
20834;'Ti nain, pulpe, cuit à la vapeur, prélevé à la Martinique';02;'fruits, légumes, légumineuses et oléagineux';0201;'légumes';020104;'légumes et leurs produits de la Martinique';0;0;0;0;72,1;1,13;1,13;0;0,05;0;0;0;0;0;0;0;20,7;0;0;0,05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,23;0;0;0;0
20172;'Tomate cerise, crue';02;'fruits, légumes, légumineuses et oléagineux';0201;'légumes';020101;'légumes crus';142;33,7;142;33,7;90,1;1,31;1,31;5,62;0,5;4,8;2,5;0;2,3;0,2;0,2;0,2;0,35;1,2;0,5;0,96;0;0,56;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0;0,013;6,6;52,3;0,05;0,37;20;11;0,16;31;330;20;5;0,18;0;1360;0;0,4;2,83;0;21,8;0,048;0,018;0,92;0,079
20192;'Tomate côtelée ou coeur de boeuf, crue';02;'fruits, légumes, légumineuses et oléagineux';0201;'légumes';020101;'légumes crus';83,4;19,8;83,4;19,8;94,4;0,5;0,5;3,23;0,5;2,8;1,6;0;1,2;0,2;0,2;0,2;0,35;0,9;0,5;0,54;0;0,41;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0;0,013;7,2;41,4;0,03;0,14;20;6,9;0,12;19;210;20;5;0,09;0;825;0;0,36;0,82;0;11,7;0,035;0,01;0,44;0,06
20584;'Tomate grappe, crue';02;'fruits, légumes, légumineuses et oléagineux';0201;'légumes';020101;'légumes crus';84,3;20,1;84,3;20,1;94,6;0,5;0,5;3,03;0,5;2,6;1,4;0;1,2;0,2;0,2;0,2;0,35;1,5;0,5;0,53;0;0,37;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0;0,013;6,6;31,9;0,02;0,18;20;6,5;0,12;20;200;20;5;0,08;0;966;0;0,45;0,97;0;18,2;0,036;0,01;0,47;0,06
20276;'Tomate ronde, crue';02;'fruits, légumes, légumineuses et oléagineux';0201;'légumes';020101;'légumes crus';85,6;20,3;85,6;20,3;94,1;0,5;0,5;3,59;0,5;2,8;1,6;0;1,2;0,2;0,2;0,2;0,35;1;0,5;0,52;0;0,035;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0;0,013;6,8;34,3;0,02;0,17;20;7;0,1;20;210;20;5;0,08;0;807;0;0,38;1,13;0;16,3;0;0,01;0,45;0,061
